year,origin,destination,route,flight_count,passenger_count,cargo_ton,passengers_per_flight,passenger_growth_rate,flight_growth_rate,cargo_growth_rate,is_japan_route
2022,인천(ICN),페낭(PEN),인천(ICN)-페낭(PEN),727.0,0.0,28912.0,0.0,,-31.29,-17.59,False
2023,인천(ICN),페낭(PEN),인천(ICN)-페낭(PEN),412.0,0.0,19522.0,0.0,,-43.33,-32.48,False
2024,인천(ICN),페낭(PEN),인천(ICN)-페낭(PEN),254.0,0.0,16486.0,0.0,,-38.35,-15.55,False
2025,인천(ICN),페낭(PEN),인천(ICN)-페낭(PEN),410.0,0.0,23469.0,0.0,,61.42,42.36,False
2021,인천(ICN),페르가나(FEG),인천(ICN)-페르가나(FEG),2.0,0.0,100.0,0.0,,,,False
2021,인천(ICN),페어뱅크스(FAI),인천(ICN)-페어뱅크스(FAI),0.0,0.0,35.0,0.0,,,,False
2022,인천(ICN),페어뱅크스(FAI),인천(ICN)-페어뱅크스(FAI),0.0,0.0,0.0,0.0,,,-100.0,False
2021,인천(ICN),페트로파블로브스키(PKC),인천(ICN)-페트로파블로브스키(PKC),1.0,0.0,0.0,0.0,,,,False
2024,인천(ICN),포틀랜드(PDX),인천(ICN)-포틀랜드(PDX),0.0,0.0,3.0,0.0,,,,False
2025,인천(ICN),포틀랜드(PDX),인천(ICN)-포틀랜드(PDX),1.0,0.0,14.0,0.0,,inf,366.67,False
2021,인천(ICN),푸동(PVG),인천(ICN)-푸동(PVG),6387.0,37787.0,250044.0,5.92,,,,False
2022,인천(ICN),푸동(PVG),인천(ICN)-푸동(PVG),4807.0,42401.0,196600.0,8.82,12.21,-24.74,-21.37,False
2023,인천(ICN),푸동(PVG),인천(ICN)-푸동(PVG),7700.0,822437.0,211436.0,106.81,1839.66,60.18,7.55,False
2024,인천(ICN),푸동(PVG),인천(ICN)-푸동(PVG),12210.0,1713809.0,228907.0,140.36,108.38,58.57,8.26,False
2025,인천(ICN),푸동(PVG),인천(ICN)-푸동(PVG),13568.0,2132520.0,225097.0,157.17,24.43,11.12,-1.66,False
2021,인천(ICN),푸조우(FOC),인천(ICN)-푸조우(FOC),0.0,0.0,0.0,0.0,,,,False
2022,인천(ICN),푸조우(FOC),인천(ICN)-푸조우(FOC),3.0,0.0,0.0,0.0,,inf,,False
2024,인천(ICN),푸조우(FOC),인천(ICN)-푸조우(FOC),600.0,48204.0,635.0,80.34,inf,19900.0,inf,False
2025,인천(ICN),푸조우(FOC),인천(ICN)-푸조우(FOC),1008.0,120022.0,1922.0,119.07,148.99,68.0,202.68,False
2022,인천(ICN),푸켓(HKT),인천(ICN)-푸켓(HKT),388.0,64705.0,874.0,166.77,,,,False
2023,인천(ICN),푸켓(HKT),인천(ICN)-푸켓(HKT),1264.0,250454.0,3956.0,198.14,287.07,225.77,352.63,False
2024,인천(ICN),푸켓(HKT),인천(ICN)-푸켓(HKT),1288.0,268100.0,4768.0,208.15,7.05,1.9,20.53,False
2025,인천(ICN),푸켓(HKT),인천(ICN)-푸켓(HKT),1753.0,376454.0,6739.0,214.75,40.42,36.1,41.34,False
2021,인천(ICN),푸쿡(PQC),인천(ICN)-푸쿡(PQC),2.0,402.0,6.0,201.0,,,,False
2022,인천(ICN),푸쿡(PQC),인천(ICN)-푸쿡(PQC),581.0,98821.0,1000.0,170.09,24482.34,28950.0,16566.67,False
2023,인천(ICN),푸쿡(PQC),인천(ICN)-푸쿡(PQC),1696.0,353567.0,4040.0,208.47,257.79,191.91,304.0,False
2024,인천(ICN),푸쿡(PQC),인천(ICN)-푸쿡(PQC),4303.0,825477.0,9172.0,191.84,133.47,153.71,127.03,False
2025,인천(ICN),푸쿡(PQC),인천(ICN)-푸쿡(PQC),4994.0,930735.0,10239.0,186.37,12.75,16.06,11.63,False
2021,인천(ICN),풀코보(LED),인천(ICN)-풀코보(LED),1.0,0.0,9.0,0.0,,,,False
2021,인천(ICN),프라하(PRG),인천(ICN)-프라하(PRG),6.0,485.0,69.0,80.83,,,,False
2022,인천(ICN),프라하(PRG),인천(ICN)-프라하(PRG),6.0,561.0,77.0,93.5,15.67,0.0,11.59,False
2023,인천(ICN),프라하(PRG),인천(ICN)-프라하(PRG),286.0,75365.0,3769.0,263.51,13334.05,4666.67,4794.81,False
2024,인천(ICN),프라하(PRG),인천(ICN)-프라하(PRG),375.0,92404.0,5121.0,246.41,22.61,31.12,35.87,False
2025,인천(ICN),프라하(PRG),인천(ICN)-프라하(PRG),609.0,163795.0,7336.0,268.96,77.26,62.4,43.25,False
2021,인천(ICN),프랑크푸르트(FRA),인천(ICN)-프랑크푸르트(FRA),4064.0,80064.0,141447.0,19.7,,,,False
2022,인천(ICN),프랑크푸르트(FRA),인천(ICN)-프랑크푸르트(FRA),4498.0,303353.0,142051.0,67.44,278.89,10.68,0.43,False
2023,인천(ICN),프랑크푸르트(FRA),인천(ICN)-프랑크푸르트(FRA),4162.0,574159.0,121345.0,137.95,89.27,-7.47,-14.58,False
2024,인천(ICN),프랑크푸르트(FRA),인천(ICN)-프랑크푸르트(FRA),3801.0,542553.0,113647.0,142.74,-5.5,-8.67,-6.34,False
2025,인천(ICN),프랑크푸르트(FRA),인천(ICN)-프랑크푸르트(FRA),3502.0,547178.0,101057.0,156.25,0.85,-7.87,-11.08,False
2021,인천(ICN),프레스트윅(PIK),인천(ICN)-프레스트윅(PIK),1.0,0.0,38.0,0.0,,,,False
2022,인천(ICN),프레스트윅(PIK),인천(ICN)-프레스트윅(PIK),1.0,0.0,26.0,0.0,,0.0,-31.58,False
2024,인천(ICN),프레스트윅(PIK),인천(ICN)-프레스트윅(PIK),0.0,0.0,1.0,0.0,,-100.0,-96.15,False
2021,인천(ICN),프롬펜(PNH),인천(ICN)-프롬펜(PNH),864.0,58601.0,4114.0,67.83,,,,False
2022,인천(ICN),프롬펜(PNH),인천(ICN)-프롬펜(PNH),1356.0,208457.0,7835.0,153.73,255.72,56.94,90.45,False
2023,인천(ICN),프롬펜(PNH),인천(ICN)-프롬펜(PNH),1873.0,316507.0,8559.0,168.98,51.83,38.13,9.24,False
2024,인천(ICN),프롬펜(PNH),인천(ICN)-프롬펜(PNH),1939.0,351915.0,12318.0,181.49,11.19,3.52,43.92,False
2025,인천(ICN),프롬펜(PNH),인천(ICN)-프롬펜(PNH),1324.0,235767.0,8108.0,178.07,-33.0,-31.72,-34.18,False
2025,인천(ICN),피닉스 메사 게이트웨이(AZA),인천(ICN)-피닉스 메사 게이트웨이(AZA),0.0,0.0,0.0,0.0,,,,False
2024,인천(ICN),피닉스(PHX),인천(ICN)-피닉스(PHX),0.0,310.0,21.0,0.0,,,,False
2025,인천(ICN),필라델피아(PHL),인천(ICN)-필라델피아(PHL),143.0,0.0,12.0,0.0,,,,False
2025,인천(ICN),하꼬다데(HKD),인천(ICN)-하꼬다데(HKD),226.0,34620.0,388.0,153.19,,,,False
2021,인천(ICN),하노이(HAN),인천(ICN)-하노이(HAN),5533.0,64735.0,183859.0,11.7,,,,False
2022,인천(ICN),하노이(HAN),인천(ICN)-하노이(HAN),7077.0,668811.0,172038.0,94.5,933.15,27.91,-6.43,False
2023,인천(ICN),하노이(HAN),인천(ICN)-하노이(HAN),9677.0,1354774.0,161895.0,140.0,102.56,36.74,-5.9,False
2024,인천(ICN),하노이(HAN),인천(ICN)-하노이(HAN),10052.0,1501182.0,183783.0,149.34,10.81,3.88,13.52,False
2025,인천(ICN),하노이(HAN),인천(ICN)-하노이(HAN),9308.0,1500796.0,184495.0,161.24,-0.03,-7.4,0.39,False
2021,인천(ICN),하바로보스크(KHV),인천(ICN)-하바로보스크(KHV),59.0,2606.0,46.0,44.17,,,,False
2021,인천(ICN),하얼빈(HRB),인천(ICN)-하얼빈(HRB),208.0,31186.0,757.0,149.93,,,,False
2022,인천(ICN),하얼빈(HRB),인천(ICN)-하얼빈(HRB),140.0,21018.0,476.0,150.13,-32.6,-32.69,-37.12,False
2023,인천(ICN),하얼빈(HRB),인천(ICN)-하얼빈(HRB),1044.0,111841.0,1904.0,107.13,432.12,645.71,300.0,False
2024,인천(ICN),하얼빈(HRB),인천(ICN)-하얼빈(HRB),1408.0,163223.0,2564.0,115.93,45.94,34.87,34.66,False
2025,인천(ICN),하얼빈(HRB),인천(ICN)-하얼빈(HRB),1760.0,227804.0,3389.0,129.43,39.57,25.0,32.18,False
2021,인천(ICN),하이커우(HAK),인천(ICN)-하이커우(HAK),26.0,0.0,31.0,0.0,,,,False
2023,인천(ICN),하이커우(HAK),인천(ICN)-하이커우(HAK),379.0,10798.0,276.0,28.49,inf,1357.69,790.32,False
2024,인천(ICN),하이커우(HAK),인천(ICN)-하이커우(HAK),854.0,31202.0,1048.0,36.54,188.96,125.33,279.71,False
2025,인천(ICN),하이커우(HAK),인천(ICN)-하이커우(HAK),410.0,50969.0,923.0,124.31,63.35,-51.99,-11.93,False
2021,인천(ICN),하이퐁(HPH),인천(ICN)-하이퐁(HPH),41.0,4754.0,129.0,115.95,,,,False
2022,인천(ICN),하이퐁(HPH),인천(ICN)-하이퐁(HPH),305.0,50866.0,1103.0,166.77,969.96,643.9,755.04,False
2023,인천(ICN),하이퐁(HPH),인천(ICN)-하이퐁(HPH),707.0,118616.0,2561.0,167.77,133.19,131.8,132.18,False
2024,인천(ICN),하이퐁(HPH),인천(ICN)-하이퐁(HPH),684.0,127874.0,2943.0,186.95,7.81,-3.25,14.92,False
2025,인천(ICN),하이퐁(HPH),인천(ICN)-하이퐁(HPH),642.0,121458.0,2732.0,189.19,-5.02,-6.14,-7.17,False
2021,인천(ICN),한(HHN),인천(ICN)-한(HHN),2.0,0.0,28.0,0.0,,,,False
2023,인천(ICN),한(HHN),인천(ICN)-한(HHN),0.0,0.0,0.0,0.0,,-100.0,-100.0,False
2024,인천(ICN),한(HHN),인천(ICN)-한(HHN),0.0,0.0,6.0,0.0,,,inf,False
2025,인천(ICN),한(HHN),인천(ICN)-한(HHN),0.0,0.0,0.0,0.0,,,-100.0,False
2021,인천(ICN),항조우(HGH),인천(ICN)-항조우(HGH),339.0,8112.0,2007.0,23.93,,,,False
2022,인천(ICN),항조우(HGH),인천(ICN)-항조우(HGH),232.0,19726.0,1401.0,85.03,143.17,-31.56,-30.19,False
2023,인천(ICN),항조우(HGH),인천(ICN)-항조우(HGH),1310.0,157849.0,3245.0,120.5,700.21,464.66,131.62,False
2024,인천(ICN),항조우(HGH),인천(ICN)-항조우(HGH),2461.0,365185.0,6222.0,148.39,131.35,87.86,91.74,False
2025,인천(ICN),항조우(HGH),인천(ICN)-항조우(HGH),2454.0,434890.0,8365.0,177.22,19.09,-0.28,34.44,False
2021,인천(ICN),허폐(HFE),인천(ICN)-허폐(HFE),2.0,0.0,4.0,0.0,,,,False
2022,인천(ICN),허폐(HFE),인천(ICN)-허폐(HFE),222.0,0.0,1650.0,0.0,,11000.0,41150.0,False
2023,인천(ICN),허폐(HFE),인천(ICN)-허폐(HFE),186.0,0.0,1446.0,0.0,,-16.22,-12.36,False
2024,인천(ICN),허폐(HFE),인천(ICN)-허폐(HFE),154.0,14667.0,174.0,95.24,inf,-17.2,-87.97,False
2025,인천(ICN),허폐(HFE),인천(ICN)-허폐(HFE),406.0,54154.0,633.0,133.38,269.22,163.64,263.79,False
2021,인천(ICN),헌츠빌(HSV),인천(ICN)-헌츠빌(HSV),0.0,0.0,271.0,0.0,,,,False
2022,인천(ICN),헌츠빌(HSV),인천(ICN)-헌츠빌(HSV),0.0,0.0,0.0,0.0,,,-100.0,False
2023,인천(ICN),헌츠빌(HSV),인천(ICN)-헌츠빌(HSV),10.0,0.0,1347.0,0.0,,inf,inf,False
2024,인천(ICN),헌츠빌(HSV),인천(ICN)-헌츠빌(HSV),0.0,0.0,0.0,0.0,,-100.0,-100.0,False
2025,인천(ICN),헌츠빌(HSV),인천(ICN)-헌츠빌(HSV),0.0,0.0,0.0,0.0,,,,False
2021,인천(ICN),헤이다르 알리예프(GYD),인천(ICN)-헤이다르 알리예프(GYD),376.0,0.0,25031.0,0.0,,,,False
2022,인천(ICN),헤이다르 알리예프(GYD),인천(ICN)-헤이다르 알리예프(GYD),340.0,0.0,22434.0,0.0,,-9.57,-10.38,False
2023,인천(ICN),헤이다르 알리예프(GYD),인천(ICN)-헤이다르 알리예프(GYD),276.0,0.0,19447.0,0.0,,-18.82,-13.31,False
2024,인천(ICN),헤이다르 알리예프(GYD),인천(ICN)-헤이다르 알리예프(GYD),252.0,0.0,20507.0,0.0,,-8.7,5.45,False
2025,인천(ICN),헤이다르 알리예프(GYD),인천(ICN)-헤이다르 알리예프(GYD),216.0,0.0,20363.0,0.0,,-14.29,-0.7,False
2021,인천(ICN),헬리팍스(YHZ),인천(ICN)-헬리팍스(YHZ),12.0,0.0,6850.0,0.0,,,,False
2022,인천(ICN),헬리팍스(YHZ),인천(ICN)-헬리팍스(YHZ),2.0,0.0,6740.0,0.0,,-83.33,-1.61,False
2023,인천(ICN),헬리팍스(YHZ),인천(ICN)-헬리팍스(YHZ),40.0,0.0,8860.0,0.0,,1900.0,31.45,False
2024,인천(ICN),헬리팍스(YHZ),인천(ICN)-헬리팍스(YHZ),26.0,0.0,7414.0,0.0,,-35.0,-16.32,False
2025,인천(ICN),헬리팍스(YHZ),인천(ICN)-헬리팍스(YHZ),0.0,0.0,5994.0,0.0,,-100.0,-19.15,False
2021,인천(ICN),헬싱키(HEL),인천(ICN)-헬싱키(HEL),585.0,22861.0,14817.0,39.08,,,,False
2022,인천(ICN),헬싱키(HEL),인천(ICN)-헬싱키(HEL),438.0,78367.0,9912.0,178.92,242.8,-25.13,-33.1,False
2023,인천(ICN),헬싱키(HEL),인천(ICN)-헬싱키(HEL),716.0,192020.0,15180.0,268.18,145.03,63.47,53.15,False
2024,인천(ICN),헬싱키(HEL),인천(ICN)-헬싱키(HEL),708.0,185247.0,15427.0,261.65,-3.53,-1.12,1.63,False
2025,인천(ICN),헬싱키(HEL),인천(ICN)-헬싱키(HEL),702.0,174669.0,15028.0,248.82,-5.71,-0.85,-2.59,False
2021,인천(ICN),호놀룰루(HNL),인천(ICN)-호놀룰루(HNL),427.0,25989.0,5029.0,60.86,,,,False
2022,인천(ICN),호놀룰루(HNL),인천(ICN)-호놀룰루(HNL),1514.0,289095.0,14495.0,190.95,1012.37,254.57,188.23,False
2023,인천(ICN),호놀룰루(HNL),인천(ICN)-호놀룰루(HNL),1818.0,468245.0,21103.0,257.56,61.97,20.08,45.59,False
2024,인천(ICN),호놀룰루(HNL),인천(ICN)-호놀룰루(HNL),1855.0,468489.0,22225.0,252.55,0.05,2.04,5.32,False
2025,인천(ICN),호놀룰루(HNL),인천(ICN)-호놀룰루(HNL),2089.0,520514.0,21773.0,249.17,11.1,12.61,-2.03,False
2022,인천(ICN),호스토멜(GML),인천(ICN)-호스토멜(GML),2.0,0.0,0.0,0.0,,,,False
2021,인천(ICN),호치민(SGN),인천(ICN)-호치민(SGN),3056.0,39259.0,57994.0,12.85,,,,False
2022,인천(ICN),호치민(SGN),인천(ICN)-호치민(SGN),5525.0,863023.0,76486.0,156.2,2098.28,80.79,31.89,False
2023,인천(ICN),호치민(SGN),인천(ICN)-호치민(SGN),8906.0,1657224.0,78699.0,186.08,92.03,61.19,2.89,False
2024,인천(ICN),호치민(SGN),인천(ICN)-호치민(SGN),8404.0,1682239.0,75470.0,200.17,1.51,-5.64,-4.1,False
2025,인천(ICN),호치민(SGN),인천(ICN)-호치민(SGN),7281.0,1463651.0,67112.0,201.02,-12.99,-13.36,-11.07,False
2023,인천(ICN),홍차오(SHA),인천(ICN)-홍차오(SHA),4.0,625.0,7.0,156.25,,,,False
2024,인천(ICN),홍차오(SHA),인천(ICN)-홍차오(SHA),4.0,533.0,7.0,133.25,-14.72,0.0,0.0,False
2025,인천(ICN),홍차오(SHA),인천(ICN)-홍차오(SHA),2.0,444.0,5.0,222.0,-16.7,-50.0,-28.57,False
2021,인천(ICN),홍콩(HKG),인천(ICN)-홍콩(HKG),7342.0,27703.0,255864.0,3.77,,,,False
2022,인천(ICN),홍콩(HKG),인천(ICN)-홍콩(HKG),6010.0,243010.0,228491.0,40.43,777.2,-18.14,-10.7,False
2023,인천(ICN),홍콩(HKG),인천(ICN)-홍콩(HKG),11787.0,1741517.0,239122.0,147.75,616.64,96.12,4.65,False
2024,인천(ICN),홍콩(HKG),인천(ICN)-홍콩(HKG),16927.0,2674456.0,278371.0,158.0,53.57,43.61,16.41,False
2025,인천(ICN),홍콩(HKG),인천(ICN)-홍콩(HKG),15829.0,2783446.0,272916.0,175.84,4.08,-6.49,-1.96,False
2025,인천(ICN),화리엔(HUN),인천(ICN)-화리엔(HUN),28.0,4127.0,48.0,147.39,,,,False
2023,인천(ICN),후에(HUI),인천(ICN)-후에(HUI),4.0,712.0,8.0,178.0,,,,False
2024,인천(ICN),후에(HUI),인천(ICN)-후에(HUI),4.0,792.0,10.0,198.0,11.24,0.0,25.0,False
2022,인천(ICN),후잔드(LBD),인천(ICN)-후잔드(LBD),0.0,0.0,95.0,0.0,,,,False
2023,인천(ICN),후잔드(LBD),인천(ICN)-후잔드(LBD),3.0,0.0,300.0,0.0,,inf,215.79,False
2024,인천(ICN),후잔드(LBD),인천(ICN)-후잔드(LBD),6.0,0.0,596.0,0.0,,100.0,98.67,False
2025,인천(ICN),후잔드(LBD),인천(ICN)-후잔드(LBD),3.0,0.0,376.0,0.0,,-50.0,-36.91,False
2021,인천(ICN),후쿠오카(FUK),인천(ICN)-후쿠오카(FUK),146.0,8211.0,203.0,56.24,,,,True
2022,인천(ICN),후쿠오카(FUK),인천(ICN)-후쿠오카(FUK),2753.0,425680.0,4523.0,154.62,5084.27,1785.62,2128.08,True
2023,인천(ICN),후쿠오카(FUK),인천(ICN)-후쿠오카(FUK),15720.0,2811886.0,28255.0,178.87,560.56,471.01,524.7,True
2024,인천(ICN),후쿠오카(FUK),인천(ICN)-후쿠오카(FUK),17198.0,3357275.0,37965.0,195.21,19.4,9.4,34.37,True
2025,인천(ICN),후쿠오카(FUK),인천(ICN)-후쿠오카(FUK),17018.0,3445289.0,40669.0,202.45,2.62,-1.05,7.12,True
2024,인천(ICN),후허하오터(HET),인천(ICN)-후허하오터(HET),28.0,4563.0,50.0,162.96,,,,False
2025,인천(ICN),후허하오터(HET),인천(ICN)-후허하오터(HET),24.0,4141.0,50.0,172.54,-9.25,-14.29,0.0,False
2023,인천(ICN),휴스턴(IAH),인천(ICN)-휴스턴(IAH),2.0,0.0,0.0,0.0,,,,False
2024,인천(ICN),휴스턴(IAH),인천(ICN)-휴스턴(IAH),4.0,0.0,0.0,0.0,,100.0,,False
2025,인천(ICN),휴스턴(IAH),인천(ICN)-휴스턴(IAH),0.0,0.0,466.0,0.0,,-100.0,inf,False
2023,인천(ICN),히로시마(HIJ),인천(ICN)-히로시마(HIJ),222.0,33690.0,299.0,151.76,,,,True
2024,인천(ICN),히로시마(HIJ),인천(ICN)-히로시마(HIJ),1354.0,206151.0,1815.0,152.25,511.91,509.91,507.02,True
2025,인천(ICN),히로시마(HIJ),인천(ICN)-히로시마(HIJ),1256.0,186798.0,1736.0,148.72,-9.39,-7.24,-4.35,True
2022,인천(ICN),히캄(HIK),인천(ICN)-히캄(HIK),1.0,0.0,0.0,0.0,,,,False
